,loss,acc,val_loss,val_acc
0,2.468169927597046,0.0,2.398130416870117,0.0
1,2.403381586074829,0.0,2.335127115249634,0.1666666716337204
2,2.351680040359497,0.20000000298023224,2.264448404312134,0.3333333432674408
3,2.291637659072876,0.3333333432674408,2.180330276489258,0.5
4,2.216583251953125,0.5333333611488342,2.085635185241699,0.8333333134651184
5,2.129413366317749,0.6333333253860474,1.972525715827942,0.8333333134651184
6,2.0223374366760254,0.699999988079071,1.8335806131362915,0.6666666865348816
7,1.8967623710632324,0.7333333492279053,1.681240439414978,0.8333333134651184
8,1.7439268827438354,0.7666666507720947,1.51483154296875,0.8333333134651184
9,1.5825759172439575,0.8333333134651184,1.3439149856567383,0.6666666865348816
10,1.3799083232879639,0.8666666746139526,1.1821993589401245,0.6666666865348816
11,1.21806800365448,0.800000011920929,1.0304994583129883,0.6666666865348816
12,1.0715491771697998,0.8333333134651184,0.8907435536384583,0.6666666865348816
13,0.9279650449752808,0.8666666746139526,0.7632306218147278,0.6666666865348816
14,0.7976433038711548,0.9333333373069763,0.6548123955726624,0.6666666865348816
15,0.6454277038574219,0.8666666746139526,0.5492734909057617,0.8333333134651184
16,0.58461993932724,0.8999999761581421,0.49443674087524414,0.8333333134651184
17,0.4848337471485138,0.8999999761581421,0.40344274044036865,1.0
18,0.4396032989025116,0.8999999761581421,0.38496777415275574,0.8333333134651184
19,0.41438397765159607,0.9666666388511658,0.3298477232456207,1.0
20,0.39087384939193726,0.8666666746139526,0.35941922664642334,0.8333333134651184
21,0.37003248929977417,1.0,0.36030253767967224,0.8333333134651184
22,0.35201162099838257,0.9333333373069763,0.29878658056259155,0.8333333134651184
23,0.32714521884918213,0.9333333373069763,0.3838876485824585,0.8333333134651184
24,0.33492225408554077,0.8666666746139526,0.28926920890808105,0.8333333134651184
25,0.29306259751319885,1.0,0.22408990561962128,1.0
26,0.39664965867996216,0.8333333134651184,0.4381169378757477,0.8333333134651184
27,0.392103374004364,0.8333333134651184,0.32621270418167114,0.8333333134651184
28,0.2833598852157593,0.9333333373069763,0.2057410329580307,1.0
29,0.32950881123542786,0.8999999761581421,0.20128174126148224,1.0
30,0.3968515992164612,0.8333333134651184,0.40750089287757874,0.8333333134651184
31,0.3676595389842987,0.8333333134651184,0.411510705947876,0.8333333134651184
32,0.3166557550430298,0.8666666746139526,0.242842897772789,0.8333333134651184
33,0.22568492591381073,0.9666666388511658,0.18710637092590332,1.0
34,0.5062204003334045,0.7666666507720947,0.3216380774974823,0.8333333134651184
35,0.23026154935359955,0.9666666388511658,0.5433991551399231,0.8333333134651184
36,0.4501221477985382,0.8333333134651184,0.475838303565979,0.8333333134651184
37,0.4147948622703552,0.8333333134651184,0.23356838524341583,0.8333333134651184
38,0.21703289449214935,0.9666666388511658,0.17163479328155518,1.0
39,0.39282581210136414,0.8666666746139526,0.17112664878368378,1.0
40,0.3198193907737732,0.9333333373069763,0.2191818356513977,0.8333333134651184
41,0.2013978362083435,0.9666666388511658,0.34646496176719666,0.8333333134651184
42,0.24672241508960724,0.9333333373069763,0.4084290564060211,0.8333333134651184
43,0.2566981017589569,0.8999999761581421,0.37225714325904846,0.8333333134651184
44,0.263185977935791,0.8999999761581421,0.2279975861310959,0.8333333134651184
45,0.18746891617774963,1.0,0.1877102106809616,1.0
46,0.2076643854379654,0.9666666388511658,0.21981029212474823,0.8333333134651184
47,0.17726342380046844,1.0,0.29864299297332764,0.8333333134651184
48,0.1918172985315323,0.9666666388511658,0.2365351915359497,0.8333333134651184
49,0.16920462250709534,1.0,0.2195335030555725,0.8333333134651184
